age,annual_income,monthly_inhand_salary,credit_history_age,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,amount_invested_monthly,monthly_balance,loan_Auto Loan,loan_Credit-Builder Loan,loan_Debt Consolidation Loan,loan_Home Equity Loan,loan_Mortgage Loan,loan_No Loan,loan_Not Specified,loan_Payday Loan,loan_Personal Loan,loan_Student Loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_mix_Bad,credit_mix_Good,credit_mix_Standard,payment_of_min_amount_No,payment_of_min_amount_Yes,payment_behaviour_High_spent_Large_value_payments,payment_behaviour_High_spent_Medium_value_payments,payment_behaviour_High_spent_Small_value_payments,payment_behaviour_Low_spent_Large_value_payments,payment_behaviour_Low_spent_Medium_value_payments,payment_behaviour_Low_spent_Small_value_payments,credit_score
31,32187.36,2423.28,104.0,106.82194,4.0,3.0,9.0,4.0,6.0,13.0,1.4,4.0,366.87,34.88451,298.3869,127.11915,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53,34279.21,2741.6008,130.0,64.81128,5.0,2.0,11.0,3.0,14.0,10.0,4.83,0.0,1133.21,40.405453,171.01514,318.33365,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
24,11892.72,976.06,130.0,7.5111823,6.0,4.0,5.0,1.0,30.0,20.0,15.73,8.0,736.01,32.72547,33.585068,336.50974,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39,28649.99,2273.4993,47.0,70.06502,7.0,7.0,9.0,3.0,10.0,20.0,19.61,4.0,1412.93,30.612858,195.40358,231.88132,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,62276.37,5249.6973,77.0,70.05446,5.0,8.0,29.0,2.0,10.0,9.0,18.89,12.0,1402.89,24.488052,294.3637,420.55157,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18,69224.94,5481.745,105.0,227.98253,4.0,4.0,2.0,4.0,15.0,5.0,4.21,0.0,317.74,41.336704,104.89453,455.29742,0,1,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
47,30424.17,2835.3474,67.0,65.035515,5.0,7.0,14.0,4.0,14.0,13.0,3.46,6.0,519.0,27.247316,154.87009,323.62915,0,1,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,30652.38,2836.365,129.0,55.083664,3.0,7.0,7.0,4.0,13.0,17.0,11.83,4.0,267.45,28.956266,107.4608,411.09204,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
36,33905.67,2541.4724,75.0,67.14186,8.0,6.0,16.0,4.0,10.0,8.0,15.03,7.0,1425.2,38.001274,37.909492,389.0959,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28,13511.76,1237.98,98.0,25.037867,6.0,6.0,18.0,4.0,11.0,10.0,10.07,2.0,97.99,32.121044,24.276724,334.4834,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,76448.44,6134.703,50.0,141.2967,6.0,5.0,17.0,3.0,23.0,8.0,9.37,6.0,2063.55,29.818802,116.24369,615.92993,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,38904.52,3386.0432,53.0,173.48605,8.0,6.0,17.0,7.0,18.0,18.0,14.95,5.0,333.59,37.254,153.3312,301.78708,1,1,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,24898.5,2154.875,128.0,14.664364,3.0,3.0,17.0,1.0,6.0,12.0,8.25,1.0,143.27,31.250355,52.805973,408.01715,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,14235.22,975.2683,53.0,18.496618,10.0,8.0,25.0,2.0,21.0,23.0,7.84,9.0,2072.25,26.736086,38.4321,320.5981,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32,32187.36,2423.28,114.0,106.82194,4.0,3.0,9.0,4.0,6.0,14.0,1.4,7.0,366.87,29.549755,184.44893,231.05713,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,68470.86,5884.905,73.0,226.91562,7.0,4.0,12.0,5.0,18.0,12.0,17.49,10.0,965.14,28.362309,386.89178,264.6831,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37,64397.88,5240.49,82.0,0.0,7.0,5.0,11.0,0.0,21.0,18.0,14.43,7.0,1001.74,28.727932,79.74653,684.3025,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18,24922.12,2175.8433,119.0,0.0,8.0,4.0,5.0,0.0,25.0,17.0,9.37,2.0,407.79,35.09579,53.505512,404.07883,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20,10355.675,901.9729,91.0,25.702808,7.0,8.0,16.0,5.0,44.0,24.0,9.18,12.0,1794.66,25.476168,63.446064,291.04843,0,1,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31,22853.37,1708.4475,83.0,12.319784,6.0,3.0,12.0,1.0,34.0,18.0,6.68,2.0,423.83,40.335598,72.37851,336.14645,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,21498.365,1628.5304,89.0,49.800526,3.0,3.0,8.0,4.0,27.0,4.0,9.46,2.0,488.89,26.704264,101.666504,291.38602,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,39797.06,3310.4216,60.0,192.8239,8.0,6.0,19.0,7.0,22.0,16.0,17.88,5.0,1134.58,36.668354,168.1683,240.04996,1,0,1,0,1,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,16937.426,1162.452,92.0,7.2479424,4.0,5.0,4.0,1.0,10.0,0.0,9.54,1.0,167.57,37.55781,43.266304,355.73096,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
31,79005.0,6860.75,111.0,68.49551,5.0,7.0,20.0,2.0,11.0,13.0,6.74,7.0,876.69,33.62268,444.40314,463.17636,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
24,45852.8,3655.0667,138.0,104.58918,5.0,5.0,9.0,3.0,20.0,19.0,5.69,4.0,1249.64,28.59676,49.32943,461.58807,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
30,11126.925,1000.9631,128.0,56.20942,7.0,6.0,12.0,1.0,10.0,14.0,8.95,1.0,381.82,35.60586,30.766468,346.2292,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
50,60663.0,4811.25,109.0,44.522366,3.0,3.0,20.0,1.0,18.0,17.0,6.15,2.0,846.68,37.19759,373.74536,352.85727,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39,58528.3,4661.3584,110.0,65.451965,4.0,5.0,6.0,2.0,7.0,14.0,18.13,3.0,1473.38,31.867859,160.43294,490.25092,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29,10367.01,1095.9175,25.0,37.904255,7.0,7.0,34.0,5.0,36.0,20.0,11.43,6.0,1568.49,33.61177,108.35186,253.33563,0,0,0,1,1,0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,41871.89,3764.3242,126.0,73.09779,2.0,4.0,4.0,4.0,4.0,10.0,7.51,5.0,1268.9,30.235926,95.77658,467.55804,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,28385.62,2500.4683,74.0,88.631256,4.0,6.0,10.0,7.0,6.0,8.0,7.48,7.0,64.65,37.6492,117.65226,323.7633,0,0,1,1,0,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,90794.28,7737.19,76.0,166.91898,5.0,4.0,5.0,3.0,20.0,19.0,8.34,9.0,622.21,37.50015,484.512,402.28802,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,18671.92,1546.9933,90.0,57.156433,2.0,7.0,11.0,4.0,25.0,9.0,7.71,4.0,438.75,35.15277,39.29673,328.24615,0,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,7290.88,406.57333,63.0,41.70317,3.0,4.0,27.0,7.0,17.0,15.0,13.53,17.0,2580.29,29.266071,43.42948,245.52469,1,0,1,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,102343.68,8736.64,67.0,240.35149,6.0,5.0,10.0,4.0,27.0,19.0,11.17,6.0,450.66,34.69622,137.13068,736.1818,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,9283.17,807.5975,75.0,59.797863,9.0,8.0,28.0,8.0,42.0,24.0,0.95,12.0,1603.67,33.176888,33.52097,267.44092,1,1,0,1,1,0,1,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,17329.074,1167.0896,106.0,24.096394,0.0,4.0,5.0,3.0,1.0,5.0,9.2,4.0,126.19,28.03847,152.64146,229.9711,0,1,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,30498.76,2320.5632,75.0,45.464268,3.0,4.0,15.0,3.0,20.0,13.0,18.79,2.0,1012.92,33.187057,179.17816,277.4139,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,11073.6,699.8,133.0,27.757645,3.0,3.0,13.0,4.0,8.0,12.0,8.78,2.0,1097.02,26.210615,52.894627,259.32773,1,1,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,102940.53,8729.378,109.0,196.0202,6.0,6.0,10.0,3.0,23.0,10.0,0.99,4.0,185.84,37.747086,135.69496,791.2226,0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43,88685.32,7417.4434,88.0,168.7708,0.0,2.0,3.0,4.0,8.0,4.0,6.75,8.0,1429.35,24.950897,212.39,630.58356,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
37,42769.78,3549.5603,97.0,312.9646,4.0,4.0,16.0,4.0,13.0,11.0,7.58,3.0,308.91,36.63549,67.10777,442.13043,1,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
49,21053.37,1616.4475,103.0,28.386074,4.0,4.0,2.0,2.0,31.0,20.0,3.66,1.0,586.15,32.311314,88.2904,334.9683,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,35586.4,2796.5334,77.0,137.6559,5.0,5.0,6.0,6.0,9.0,13.0,14.68,10.0,1355.24,24.34821,215.83257,216.16489,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41,33978.57,2685.5476,68.0,60.06864,5.0,5.0,6.0,3.0,35.0,12.0,15.98,2.0,1082.25,36.02921,360.9532,137.53293,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,18115.21,1327.6008,83.0,62.846718,9.0,8.0,18.0,6.0,15.0,8.0,10.18,11.0,1440.76,40.34334,50.34711,309.56625,1,1,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,40985.48,3329.4568,46.0,87.046524,8.0,7.0,27.0,4.0,39.0,18.0,9.74,11.0,1941.84,31.340727,330.78415,205.115,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,17142.64,1200.5533,46.0,80.98261,8.0,10.0,29.0,6.0,19.0,10.0,21.72,10.0,1595.91,36.737366,160.61238,168.46034,1,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30,29375.68,2728.9734,78.0,90.860954,4.0,8.0,27.0,6.0,0.0,12.0,12.26,15.0,1985.59,36.084946,154.65279,307.3836,0,1,1,1,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33,42399.03,3572.2524,28.0,196.6895,7.0,5.0,31.0,7.0,6.0,12.0,9.69,12.0,2073.54,36.864372,87.84775,312.68802,0,1,0,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,21884.21,1630.6842,116.0,0.0,3.0,7.0,9.0,0.0,21.0,9.0,1.99,5.0,847.15,33.64826,122.93654,330.13187,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31,59730.57,5167.5474,77.0,109.399475,4.0,3.0,5.0,3.0,29.0,11.0,1.13,0.0,335.22,28.956228,178.68605,498.66922,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,21662.395,1616.1996,67.0,12.841272,3.0,5.0,1.0,1.0,10.0,8.0,1.27,6.0,646.77,32.328285,66.024345,342.75433,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,16203.89,1440.3242,35.0,48.670486,6.0,10.0,33.0,7.0,45.0,16.0,13.97,11.0,2156.1,40.202084,68.88822,316.4737,1,0,1,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,29249.41,2247.451,51.0,66.78069,8.0,4.0,12.0,3.0,26.0,13.0,11.76,7.0,439.34,24.644077,58.584625,349.37976,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26,20300.56,1609.7134,95.0,20.11029,4.0,4.0,13.0,2.0,23.0,14.0,-0.41,3.0,1380.6,28.691236,113.53691,317.32413,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,78738.68,6583.5566,49.0,97.01485,9.0,7.0,29.0,2.0,51.0,20.0,9.38,11.0,1738.0,38.537098,183.9535,627.3873,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,21028.91,1823.4092,103.0,27.302145,5.0,6.0,8.0,3.0,14.0,8.0,10.3,3.0,658.48,26.043573,54.970284,350.06848,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
45,19493.51,1662.4591,59.0,21.854408,6.0,10.0,26.0,2.0,50.0,14.0,14.19,8.0,1783.34,37.427822,82.33423,322.05728,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,10068.97,840.0808,60.0,23.222252,8.0,4.0,7.0,3.0,30.0,17.0,10.8,4.0,2192.93,36.788258,70.37464,280.4112,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43,22502.24,2120.1868,66.0,56.207283,6.0,7.0,12.0,5.0,7.0,10.0,14.97,7.0,1202.86,35.766624,109.27274,336.53864,0,1,1,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54,18672.766,1557.0637,88.0,23.984413,4.0,4.0,6.0,3.0,5.0,1.0,5.68,2.0,785.46,30.91202,105.08864,316.63333,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39,23756.68,1730.7234,86.0,0.0,8.0,7.0,7.0,0.0,19.0,8.0,16.37,2.0,612.93,25.521051,201.40486,261.66748,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24,82405.98,7093.165,119.0,72.63397,5.0,5.0,12.0,2.0,27.0,10.0,1.25,4.0,218.44,34.993828,303.01233,613.6702,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
43,35346.69,2757.5576,121.0,23.593979,1.0,6.0,12.0,1.0,0.0,3.0,8.3,3.0,497.75,34.752434,98.45251,443.70926,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44,14954.745,1331.2288,74.0,54.36774,6.0,4.0,20.0,6.0,17.0,13.0,14.91,6.0,255.76,39.057274,79.00091,289.7542,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
